step,pos_x,pos_y,alt_idx,coverage,cov_trace
418,22.450559616088867,16.43096923828125,0,0.9449446874196038,4.0
419,22.207725524902344,19.43096923828125,1,0.9449446874196038,4.0
420,23.795705795288086,18.732967376708984,1,0.9449446874196038,4.0
421,23.795705795288086,18.732967376708984,1,0.9449446874196038,4.0
422,23.795705795288086,18.732967376708984,1,0.9449446874196038,4.0
423,23.795705795288086,18.732967376708984,1,0.9449446874196038,4.0
424,23.795705795288086,18.732967376708984,1,0.9449446874196038,4.0
425,23.795705795288086,18.732967376708984,1,0.9449446874196038,4.0
426,23.795705795288086,18.732967376708984,1,0.9449446874196038,4.0
427,23.795705795288086,18.732967376708984,1,0.9449446874196038,4.0
428,23.795705795288086,18.732967376708984,1,0.9449446874196038,4.0
429,23.795705795288086,18.732967376708984,1,0.9449446874196038,4.0
430,23.795705795288086,18.732967376708984,1,0.9449446874196038,4.0
431,23.795705795288086,18.732967376708984,1,0.9449446874196038,4.0
432,23.795705795288086,18.732967376708984,1,0.9449446874196038,4.0
433,23.795705795288086,18.732967376708984,1,0.9449446874196038,4.0
434,23.795705795288086,18.732967376708984,1,0.9449446874196038,4.0
435,23.198074340820312,17.24641990661621,1,0.9449446874196038,4.0
436,23.198074340820312,17.24641990661621,1,0.9449446874196038,4.0
437,23.198074340820312,17.24641990661621,1,0.9449446874196038,4.0
438,23.198074340820312,17.24641990661621,1,0.9449446874196038,4.0
439,23.198074340820312,17.24641990661621,1,0.9449446874196038,4.0
440,23.198074340820312,17.24641990661621,1,0.9449446874196038,4.0
441,23.198074340820312,17.24641990661621,1,0.9449446874196038,4.0
442,23.198074340820312,17.24641990661621,0,0.9449446874196038,2.9050000000000002
443,23.198074340820312,17.24641990661621,0,0.9449446874196038,2.9050000000000002
444,23.198074340820312,17.24641990661621,0,0.9449446874196038,2.9050000000000002
445,23.198074340820312,17.24641990661621,0,0.9449446874196038,2.9050000000000002
446,23.198074340820312,17.24641990661621,0,0.9449446874196038,2.9050000000000002
447,23.198074340820312,17.24641990661621,0,0.9449446874196038,2.9050000000000002
448,23.198074340820312,17.24641990661621,0,0.9449446874196038,2.9050000000000002
449,23.198074340820312,17.24641990661621,0,0.9449446874196038,2.9050000000000002
450,23.198074340820312,17.24641990661621,0,0.9449446874196038,2.9050000000000002
451,23.198074340820312,17.24641990661621,0,0.9449446874196038,2.9050000000000002
452,23.002094268798828,18.34009552001953,0,0.9449446874196038,2.9383328807353974
453,23.002094268798828,18.34009552001953,0,0.9449446874196038,2.9383328807353974
454,23.002094268798828,18.34009552001953,0,0.9449446874196038,2.9383328807353974
455,23.002094268798828,18.34009552001953,0,0.9449446874196038,2.9383328807353974
456,23.002094268798828,18.34009552001953,0,0.9449446874196038,2.9383328807353974
457,23.002094268798828,18.34009552001953,0,0.9449446874196038,2.9383328807353974
458,23.002094268798828,18.34009552001953,0,0.9449446874196038,2.9383328807353974
459,23.002094268798828,18.34009552001953,0,0.9449446874196038,2.9383328807353974
460,23.002094268798828,18.34009552001953,0,0.9449446874196038,2.9383328807353974
461,23.002094268798828,18.34009552001953,0,0.9449446874196038,2.9383328807353974
462,23.002094268798828,18.34009552001953,0,0.9449446874196038,2.9383328807353974
463,23.002094268798828,18.34009552001953,1,0.9449446874196038,3.0883328807353974
464,23.002094268798828,18.34009552001953,1,0.9449446874196038,3.0883328807353974
465,23.002094268798828,18.34009552001953,1,0.9449446874196038,3.0883328807353974
466,23.002094268798828,18.34009552001953,1,0.9449446874196038,3.0883328807353974
467,23.002094268798828,18.34009552001953,1,0.9449446874196038,3.0883328807353974
468,23.002094268798828,18.34009552001953,1,0.9449446874196038,3.0883328807353974
469,23.002094268798828,18.34009552001953,1,0.9449446874196038,3.0883328807353974
470,21.541044235229492,21.34009552001953,1,0.9449446874196038,3.1884388291835783
471,22.198366165161133,24.34009552001953,1,0.9449446874196038,2.296401702284813
472,20.641742706298828,24.13800811767578,1,0.9449446874196038,2.3434923018217084
473,23.261348724365234,22.181930541992188,1,0.9453305891432982,2.441572467207908
474,26.261348724365234,22.06104278564453,1,0.9485464368407512,2.531645509123802
475,25.51927947998047,19.06104278564453,1,0.9490609724723437,2.6243579663038252
476,26.274877548217773,22.06104278564453,1,0.9490609724723437,2.717168721079826
477,23.814985275268555,24.875795364379883,1,0.9490609724723437,2.8293137682676313
478,25.406179428100586,25.875885009765625,1,0.9491896063802419,2.885695239424705
